"ProbeID","All_Effect_Random","UCSC_RefGene_Names"
"cg13924996",-0.00654101656134659,"ADRBK1"
"cg16326777",-0.00654012018510582,"ANTXR2"
"cg08672956",0.00653983981153856,"BUD13"
"cg11068071",-0.00653798429515578,"GBP2"
"cg18133875",0.00653719718509366,"MGAT4B"
"cg22082176",0.0065370456933471,"PCDHGA4"
"cg04174234",-0.00653701361187711,"FIGF"
"cg24642844",0.00653679762060908,"C7orf50"
"cg07187855",0.00653666737460466,"DDR1"
"cg27300647",0.00653633396869459,"L1TD1"
"cg24012925",0.00653606586015038,"SRXN1"
"cg27004182",0.00653581068310763,"LYN"
"cg10678215",-0.00653566407874299,"HMHB1"
"cg03230769",0.00653453997968001,"INMT"
"cg17711754",0.00653360063955619,"KCND3"
"cg09800633",0.00653336077301088,"C1orf174"
"cg12552293",-0.00653311080892129,"C17orf98"
"cg10930308",0.00653301721328584,"RNF39"
"cg04164838",-0.00653193586718721,"GIPC1"
"cg00356183",0.00653186338043332,"PRKAR1B"
"cg08822616",0.00653165837286189,"B3GAT1"
"cg14295062",0.00653122340778064,"ENTPD2"
"cg21333338",0.00653095790762024,"RAP1GAP2"
"cg04231050",0.00653056902374748,"BFSP2"
"cg27405706",0.00652916760272758,"TFF1"
"cg18029321",0.00652887046763624,"PCDHA6"
"cg01119278",0.00652823842249677,"DDO"
"cg02960716",-0.00652765477147665,"NCRNA00171"
"cg07084941",0.00652689931929135,"MIR1207"
"cg11123493",0.00652631150721267,"C5orf13"
"cg14150727",0.00652620164518043,"LGR6"
"cg12764441",-0.00652436230949308,"RERE"
"cg04348707",0.0065242505852581,"HLA-DOB"
"cg27621747",0.00652416744871685,"RGAG1"
"cg13912311",0.00652406130333109,"NR5A1"
"cg02714303",-0.00652405512942314,"LMO7"
"cg02269497",-0.00652302772842248,"KLK6"
"cg08922148",0.00652175927178749,"CIT"
"cg11825603",-0.00652099806211723,"LUZP1"
"cg21219903",-0.0065204033549086,"HYI"
"cg03438416",-0.00652015254006831,"PURG"
"cg09208961",-0.0065193274090906,"LOC91948"
"cg15001381",0.0065184822973944,"AXIN1"
"cg18349298",-0.0065184433063716,"RARRES1"
"cg09235983",-0.0065183596954617,"GLYATL2"
"cg25017060",-0.00651804441772439,"AMN"
"cg01614703",0.00651768083554605,"SFRS8"
"cg27391816",0.00651758338084155,"SLC35E2"
"cg17213870",0.00651664531413934,"GRAMD4"
"cg03175677",-0.00651648638600047,"SORCS3"
"cg06407657",0.00651588498000592,"MATN4"
"cg24686679",0.00651572269291766,"ARNT2"
"cg02854313",-0.00651512914751879,"CSGALNACT1"
"cg00292971",0.00651499959435024,"FAM131B"
"cg22848013",-0.00651485856137471,"ZNF185"
"cg27592862",-0.00651472311234103,"PHEX"
"cg04508467",0.00651458717638254,"SPIB"
"cg05901765",0.00651383945186395,"MARVELD2"
"cg13721169",-0.00651281739435567,"ASCL4"
"cg25192226",0.00651259886683207,"KIAA0564"
"cg03343083",-0.00651251727677939,"LEPREL1"
"cg25954539",0.00651236936186564,"HLA-B"
"cg00732775",0.00651182768366998,"EGR3"
"cg04152793",0.00651132313302286,"NTM"
"cg17897391",-0.00651124046471932,"ADAM7"
"cg07524997",0.00651082990208959,"PCDHGA4"
"cg13487312",0.0065107100387562,"TNKS1BP1"
"cg04467334",-0.00650956496851658,"CCKBR"
"cg03753191",0.00650950054449961,"EPSTI1"
"cg22184136",0.0065080967664842,"RNF39"
"cg03450844",-0.00650786162557522,"GIMAP1"
"cg07422042",-0.00650754911614031,"LOC150197"
"cg04065832",0.0065062684003231,"CDX4"
"cg17292758",0.0065059779730284,"PPFIA3"
"cg17416722",-0.00650549802314439,"HLA-DRB1"
"cg10934870",-0.00650501055123489,"PCYOX1"
"cg05904016",-0.00650454586723173,"ADAP1"
"cg22778145",-0.006504195484962,"CLK4"
"cg21577598",-0.00650320521794432,"CCDC57"
"cg26362813",-0.00650318466149703,"L1CAM"
"cg21377071",-0.00650307599039821,"ADAMTSL3"
"cg10599948",0.00650294444455202,"IZUMO1"
"cg21499610",-0.00650255021672764,"GMDS"
"cg13228576",0.006502262342726,"ASB18"
"cg10986412",-0.00650203324565626,"TPPP"
"cg13059136",0.00650199150721417,"SNORA54"
"cg03315649",0.00650158038807893,"KDM4B"
"cg07189381",0.00650146066135321,"TNNT1"
"cg25414605",-0.00650095153125631,"ATPGD1"
"cg02661464",0.00650031151093951,"LATS1"
"cg22678674",-0.0065001762030647,"KIF16B"
"cg26775123",0.00649998023808583,"MIR662"
"cg12656312",0.00649975380504573,"OR56A4"
"cg19257111",-0.00649958152500288,"PTPLAD1"
"cg02627227",-0.00649913573188058,"AGPAT4"
"cg20802616",-0.00649908541967591,"C1orf97"
"cg18265608",-0.00649881670270457,"ACCS"
"cg11738634",0.0064985098453871,"POM121L1P"
"cg03369196",-0.00649828743661335,"BRPF1"
"cg07806797",0.00649792606001484,"ZNF185"
"cg12524168",0.00649734049686865,"F2R"
"cg22681709",0.00649666559908915,"PDE11A"
"cg05938207",0.00649614200841391,"HLA-DRB5"
"cg05794927",0.00649591007468367,"OR2W3"
"cg22325294",0.00649487874522985,"RNF39"
"cg06064525",-0.00649445342679067,"AP2A2"
"cg23614125",-0.00649429813523294,"PGR"
"cg10776377",-0.00649244712696583,"LPAR3"
"cg00305071",0.00649169553138494,"CSMD2"
"cg23681599",0.00649101945375514,"DIP2C"
"cg11310939",0.00649039824740312,"MARCH3"
"cg01856509",0.00648994325315108,"GRID1"
"cg01978703",0.00648971528521178,"ABR"
"cg03749917",-0.00648920981447242,"THEM5"
"cg21810108",0.0064889693862965,"LOC255411"
"cg20704381",-0.00648820586900545,"ADARB2"
"cg22038359",0.00648787795884996,"COL18A1"
"cg11576424",0.00648783087584236,"C5orf56"
"cg05411132",-0.00648605678494629,"LOC442459"
"cg00137234",0.00648574962693783,"RBM46"
"cg20497667",-0.00648567246658151,"VPS8"
"cg02717117",-0.00648549478558753,"C2orf63"
"cg00235887",0.00648487664624168,"TBL1X"
"cg00880157",-0.00648414951921471,"ATP2B2"
"cg03693099",0.00648332539590011,"CEL"
"cg10936233",-0.00648313766761217,"SKP1"
"cg00304185",-0.00648300331043792,"SOX8"
"cg23618440",0.00648280592451245,"C6orf138"
"cg23659134",0.0064827761439345,"GSTO2"
"cg19547155",-0.00648269296479353,"LAIR2"
"cg04219001",-0.00648193881759397,"FLOT1"
"cg15986841",0.00648193114202389,"ECHDC2"
"cg06039489",0.0064813392788977,"C20orf26"
"cg17397159",-0.00648118753199485,"PCGF3"
"cg08266027",0.00648089597927677,"NKRF"
"cg26369382",0.00647980665719834,"TFR2"
"cg00570000",0.00647953085427271,"SPAG17"
"cg06484232",-0.00647920385779745,"OR52E4"
"cg27280535",0.00647901836636744,"MFHAS1"
"cg21235746",0.00647896480946699,"LOC149837"
"cg10444806",-0.00647830331622663,"ORMDL3"
"cg19504245",0.00647677650385077,"TNNT1"
"cg09180702",0.00647619137053287,"PIGQ"
"cg06201861",-0.00647577854624159,"CRISPLD2"
"cg13423887",0.0064749948059477,"HLA-DQB1"
"cg27049094",0.00647490352291097,"HK2"
"cg20508345",-0.00647455441943953,"FAM47A"
"cg11935114",-0.00647344913859097,"PCDHA2"
"cg16427109",-0.00647339269924213,"DCDC2"
"cg22288315",-0.00647322037666739,"SLC9A9"
"cg15282417",0.00647180508477132,"FAM125B"
"cg17158894",-0.00647161925315838,"LOC100144604"
"cg02722613",0.0064713103527466,"SEPSECS"
"cg17361896",-0.00647124865057352,"HSPA12B"
"cg21482265",-0.00647100435681741,"PAX8"
"cg26931208",0.00647098622100093,"IZUMO1"
"cg23613051",0.00647057012998498,"SH3BP2"
"cg01315112",-0.00647033996238366,"ANXA2P3"
"cg12150991",-0.00647023831759379,"SCUBE2"
"cg25210835",0.00647005156279749,"GSTM5"
"cg04735660",0.00646987947239551,"MIR488"
"cg25481160",-0.00646947896019351,"FOXP1"
"cg24527008",-0.0064693124330117,"COL23A1"
"cg13191008",-0.00646851102624357,"TRIM68"
"cg04664342",-0.00646849427773232,"TM4SF5"
"cg21160290",-0.00646839930207606,"ABO"
"cg07143043",0.00646796287860862,"BNIP3"
"cg03669394",0.00646745404018972,"TERF2IP"
"cg05768419",0.00646740811029197,"GPR52"
"cg05266226",-0.00646728599546449,"EPHA8"
"cg10648037",0.00646665632038046,"C13orf16"
"cg19885926",0.00646631239886476,"NHSL2"
"cg05444785",-0.00646615889225392,"TRIM49"
"cg02599361",-0.00646517528028419,"ADAMTS2"
"cg07565042",0.00646447235777827,"RNF141"
"cg13828808",0.00646423269485596,"ROR2"
"cg04532200",0.00646403557993584,"PLXNB3"
"cg08031967",-0.00646379975835088,"NXN"
"cg00706302",-0.0064637146938867,"IL1F10"
"cg01579765",0.00646323172397551,"HSF2BP"
"cg24376793",0.00646316204052815,"PPP1R12B"
"cg17450425",0.00646292871510458,"PRDM14"
"cg22376856",-0.00646277716587344,"LRRN2"
"cg21167985",-0.00646260769054622,"ATP11A"
"cg01743110",-0.00646206961836507,"MTFMT"
"cg17783317",0.00646201906217233,"VSTM1"
"cg14292368",0.00646088924590098,"CRTC1"
"cg08174789",0.00646069883889147,"MYOM2"
"cg04710661",-0.006460469543271,"ARSD"
"cg13187657",-0.00646035532389846,"ZNF280C"
"cg03479705",0.0064601758818265,"SLC6A5"
"cg16534307",-0.0064597011990295,"CREB5"
"cg15890332",-0.00645966890835787,"RFX4"
"cg26548883",0.0064584409913912,"CCL14-CCL15"
"cg23270113",0.00645840467830426,"APOC1"
"cg10702170",0.00645818840259552,"ZNF587"
"cg19543968",0.00645782321592215,"DNAL4"
"cg04562683",-0.00645776078739495,"TP73"
"cg04680738",0.00645759362075616,"LILRB4"
"cg18162767",0.00645753469010643,"TBC1D4"
"cg26605683",0.0064573643928636,"STC2"
"cg02868254",0.00645524875475174,"C10orf4"
"cg03337218",0.00645462681776139,"PRTFDC1"
"cg09832613",0.0064539499915995,"SDK1"
"cg16002818",-0.00645322584911874,"BOLL"
"cg23504719",-0.00645242958217274,"CRTAC1"
"cg24947212",0.00645215413512496,"ADAM12"
"cg09819656",-0.00645157692845119,"NPAS3"
"cg26913563",0.00645005428238233,"C5orf41"
"cg13356370",0.00644984463158598,"CILP"
"cg09313046",-0.00644984121162554,"PSMD7"
"cg13746891",0.00644973399096219,"WNK2"
"cg25399743",0.00644946735716995,"EPHX2"
"cg02068981",0.00644941487892527,"CNIH"
"cg11418303",-0.00644917284405299,"PTGER3"
"cg00888605",0.00644914530979032,"ZNF19"
"cg16385335",0.00644885091950043,"IL18BP"
"cg13929206",-0.00644877379942271,"CXorf58"
"cg05343105",0.00644869139023233,"KIF22"
"cg01641371",0.00644835457018493,"SARM1"
"cg17063780",-0.00644757690192363,"C12orf42"
"cg13305415",0.00644728471117377,"SPRY4"
"cg25912611",-0.00644726992992352,"CSTF1"
"cg17497187",-0.00644722891247433,"CGB5"
"cg10347555",0.00644713523624199,"AMDHD2"
"cg06648780",0.0064466717858218,"ALCAM"
"cg18991165",-0.00644637275149469,"KCTD16"
"cg20786280",-0.00644631515318519,"PURG"
"cg15645685",0.00644630874371225,"PBX4"
"cg16051475",0.00644566903272544,"EFHC2"
"cg11738921",0.00644533131473018,"ELFN1"
"cg18066001",-0.00644496679547492,"PSG8"
"cg06791405",-0.00644493709588533,"CPSF6"
"cg12890750",0.00644480313309786,"VTRNA1-2"
"cg08289189",-0.00644472234347475,"COMT"
"cg25323057",0.00644434653563393,"C10orf116"
"cg13692482",-0.0064443458007723,"SLC2A8"
"cg10754705",-0.00644428745361351,"PHYHIP"
"cg19759135",-0.00644412369896158,"LTC4S"
"cg10309957",0.00644369372934307,"ATF6"
"cg18329187",0.00644360985845087,"CKB"
"cg02791753",-0.00644359593115879,"MIR670"
"cg22945457",0.00644344193406436,"LBR"
"cg07977202",0.00644301685596972,"ZDHHC24"
"cg23548163",-0.00644185800430762,"HIF3A"
"cg19895517",-0.00644184815048273,"OTX2"
"cg01307615",0.00644169084371149,"CAPN6"
"cg10254923",-0.00644162850174452,"FAM173A"
"cg13462829",-0.00644140049704933,"LOC145814"
"cg27596890",0.00644124835886848,"ZNF423"
"cg18828861",-0.00644104889990408,"TSPYL4"
"cg13532829",0.00644044188184336,"RBMXL3"
"cg18712919",-0.00643981955468393,"BRE"
"cg13573582",-0.00643977406296008,"RNF220"
"cg15716623",0.00643971900422131,"AFAP1"
"cg01330991",0.00643816792350497,"DNAH2"
"cg22708902",0.00643780037876675,"CHMP7"
"cg12134159",0.00643760670512031,"TMEM27"
"cg04276536",-0.00643697187469761,"CCDC102A"
"cg04140153",-0.00643666330166529,"VIL1"
"cg26222437",0.00643626792030822,"FRMPD4"
"cg22917487",-0.00643574704743941,"CX3CR1"
"cg20018806",-0.00643560803334459,"TCN1"
"cg09769647",-0.00643530033847051,"HK2"
"cg16631088",-0.0064350844818135,"C16orf45"
"cg21428710",-0.00643443821471191,"SLC38A4"
"cg19942830",-0.00643432652102113,"SNORA72"
"cg26581729",-0.00643407865662806,"NPDC1"
"cg14776578",0.0064340314164559,"KIF5B"
"cg20290167",0.00643367650800162,"METRNL"
"cg09506600",0.00643355378317367,"OR2L13"
"cg15554214",-0.00643192080479552,"PSG5"
"cg27180443",0.00643131031947565,"SCARB1"
"cg08325307",0.00643010379185742,"CCDC129"
"cg17419815",-0.00643002582791069,"C12orf71"
"cg08265274",-0.0064299739333063,"HLA-DRB5"
"cg20396436",0.00642894005667529,"SYTL3"
"cg18143535",-0.00642877577678304,"SLC44A3"
"cg14451627",0.00642861167335022,"SLC31A1"
"cg06438094",0.00642853484833268,"CCDC160"
"cg18963509",0.00642845091032819,"WNK4"
"cg10142520",-0.00642746057606148,"EHBP1L1"
"cg01804284",-0.00642741764461709,"NFYC"
"cg12302647",0.00642730515924002,"ABLIM3"
"cg09026253",-0.00642723976637316,"IFITM1"
"cg05838104",0.0064271054493408,"MMEL1"
"cg09050820",0.00642696231012934,"TCP10L2"
"cg07175007",0.00642654269781833,"UHMK1"
"cg08522340",0.00642613734627573,"CTSC"
"cg03078586",0.00642599302345197,"FTL"
"cg18752774",-0.00642584021170243,"NLRP14"
"cg11860160",0.00642575097913766,"GDI1"
"cg11940040",-0.00642546027182892,"RPH3AL"
"cg08147389",0.00642536108041141,"NUMB"
"cg07368857",-0.00642522505082555,"FOXP1"
"cg13634736",0.00642497941460255,"OSBPL5"
"cg26990332",-0.00642448132200484,"CALD1"
"cg25050565",0.00642418645266671,"NRG1"
"cg06517521",0.00642409950880319,"KDM1A"
"cg21640749",0.00642351968360719,"RAB37"
"cg18594724",-0.00642338098025506,"PRKG1"
"cg16993754",-0.00642326491171542,"CARD11"
"cg26775538",0.00642280984433527,"LPPR3"
"cg04846574",-0.00642265564083602,"VWA3B"
"cg22361859",0.00642214726975755,"FBXO47"
"cg07172701",0.00642157197273542,"SERINC5"
"cg23924526",0.00642113300133807,"PRKCE"
"cg27049076",0.00642101377830944,"PPP1CA"
"cg17864091",-0.00641970805659415,"PRIC285"
"cg14620839",-0.0064193729329143,"IFITM5"
"cg12601963",0.00641935253532109,"NCRNA00200"
"cg07589235",-0.0064181233150158,"CNTNAP3"
"cg06068803",0.0064175645884931,"KRTAP10-6"
"cg06833823",0.00641691355388697,"LOC441666"
"cg04920616",0.00641670158871149,"FOXP3"
"cg18202521",-0.00641590206107438,"AKR7L"
"cg01137368",-0.00641571661334794,"IL1RAPL1"
"cg27621514",0.00641558546259434,"MYOM2"
"cg14420245",-0.00641521970358475,"ACVR2A"
"cg03704031",0.00641461925157593,"INGX"
"cg08156775",-0.00641454912166781,"BCOR"
"cg06358300",0.00641437603103591,"TLE1"
"cg02741985",0.00641409797616145,"CCDC57"
"cg10953410",-0.00641321027720618,"HTR3A"
"cg03424554",0.00641315556442653,"WWP2"
"cg09584118",-0.00641301266935578,"SYT13"
"cg09807356",0.00641276366277239,"GALNS"
"cg22894896",0.00641248438201847,"MIR193A"
"cg21867608",0.00641240259243224,"ST6GALNAC3"
"cg24263283",-0.00641225270548539,"MYO1E"
"cg07878191",-0.00641162473791671,"CALD1"
"cg14181940",-0.00641085057801724,"CD300A"
"cg26189021",0.00641075103000146,"KCNC4"
"cg07986058",-0.00641060521944512,"ATP10A"
"cg15204816",0.0064095221511026,"PPAP2A"
"cg23233589",0.00640941158725378,"SYNE1"
"cg14295437",0.0064094094651045,"IPCEF1"
"cg01877260",0.00640933682278242,"RASGRP1"
"cg06634862",-0.00640931388024871,"LNX1"
"cg06882571",0.00640909324868265,"GSG1L"
"cg18015266",0.00640853785801063,"GATA1"
"cg09914444",0.0064079448975626,"DMBX1"
"cg04130408",0.00640768868567828,"CLIP2"
"cg18182039",-0.00640750344805141,"PLEKHG7"
"cg23649631",-0.0064074929044823,"GPR123"
"cg05220968",-0.00640688722383434,"EPM2A"
"cg21367769",-0.00640605970721346,"SCGN"
"cg20295353",0.00640528854566315,"ZBTB1"
"cg13446906",0.00640422200269856,"MIR548F5"
"cg13940444",-0.00640421588316743,"RARG"
"cg23777479",0.00640306559656169,"PCCA"
"cg11390960",0.00640299791397472,"MAOA"
"cg22705835",-0.00640282068236384,"REEP3"
"cg11846598",0.0064023780909662,"LOC221122"
"cg02932738",0.00640231964063903,"ATP1A2"
"cg07187808",0.0064021905925746,"KCNJ9"
"cg04263702",-0.00640190397811038,"FBXL18"
"cg19584649",0.00640141126630049,"ESYT2"
"cg26074100",-0.00640086397177218,"EIF2C2"
"cg23253978",-0.00639962921891587,"KCNA7"
"cg23814223",0.00639889155672894,"COL4A1"
"cg21547557",-0.00639828577563702,"C21orf33"
"cg23916679",-0.00639820081162474,"UGT2B4"
"cg10027245",-0.00639675538628322,"BCLAF1"
"cg18552939",0.00639594260077025,"NDN"
"cg14943816",0.00639548990483935,"C20orf166"
"cg07793148",-0.00639497345324708,"C1orf200"
"cg07647771",0.00639481337648905,"USP10"
"cg08010094",0.0063947165236483,"NXPH2"
"cg20356147",0.00639419782341081,"EEFSEC"
"cg24993471",0.00639367896196962,"PDE2A"
"cg08002883",0.00639362185445944,"FGF12"
"cg23015991",0.00639327510247893,"PDE3A"
"cg15007959",0.00639279768640056,"SPIB"
"cg11408952",-0.00639272024329702,"RB1"
"cg24439505",0.00639246440879517,"INS-IGF2"
"cg24706564",0.00639245959374079,"MANBA"
"cg10744268",-0.00639208919198263,"HABP2"
"cg16840745",0.00639194886625498,"DUSP7"
"cg27436286",0.00639158461546565,"IGDCC3"
"cg25429719",-0.00639054439034792,"CRYGD"
"cg18254848",0.00639048112713951,"CLC"
"cg12222949",0.00639012605982042,"GLT25D2"
"cg21593628",-0.00638924682411144,"APBB2"
"cg14533390",0.0063885691222999,"MAGI1"
"cg11619602",0.00638842127019153,"ARNTL"
"cg14008862",0.00638745133496697,"LRRC37B2"
"cg00533990",-0.00638722369723101,"MYL12A"
"cg10409680",0.00638640527970095,"HLA-C"
"cg14556243",0.006386329140714,"GAPVD1"
"cg02797195",0.00638577799869183,"RIPK4"
"cg15908975",0.00638570308392509,"MIR592"
"cg26262049",0.00638559782636048,"MRVI1"
"cg07146383",0.00638545988090178,"PSMD13"
"cg14714391",0.00638537172368481,"F2R"
"cg05415020",-0.00638530675191618,"SLC22A16"
"cg21894356",-0.00638508399095262,"FARS2"
"cg09764761",0.00638497854410684,"MAPT"
"cg05089897",0.00638384734225226,"DYRK1A"
"cg19624354",-0.00638298490400389,"NCAM1"
"cg21224286",0.0063828150248111,"CACNA2D4"
"cg26543657",-0.00638267801071961,"GRRP1"
"cg07895657",-0.00638255742051119,"PANX2"
"cg08926642",0.00638195830142963,"PER3"
"cg04275362",-0.00638191392729218,"RCSD1"
"cg25773262",0.00638187545163462,"BCAN"
"cg07220922",0.00638165011280637,"LOC285370"
"cg14341289",0.00638159024682852,"FSD1L"
"cg13175159",-0.00638110566695671,"ELTD1"
"cg10693390",0.00638100423941991,"PARVA"
"cg09553014",-0.00638045820185296,"HDX"
"cg13042329",-0.00637958578749238,"STMN2"
"cg13117953",0.00637930257634559,"PTPRN2"
"cg14380111",-0.00637916145521792,"C15orf26"
"cg22172057",0.0063786361199006,"ADARB2"
"cg02547323",0.00637813557262938,"RAB9B"
"cg22231719",0.00637794308838116,"PAK1"
"cg27536084",-0.00637758352270096,"LARP4"
"cg06394874",0.00637719725630732,"ZNF257"
"cg05771342",-0.0063771246137212,"MRGPRF"
"cg03738384",0.00637689051481173,"COTL1"
"cg09795569",-0.00637681369986884,"DYRK3"
"cg05086789",0.00637674153547706,"LOC387647"
"cg00787180",0.00637485496888623,"CCDC88C"
"cg17426192",-0.00637472802716463,"NEURL"
"cg16328007",0.00637450377535402,"RIMS3"
"cg11287647",0.00637419684752991,"ARL4A"
"cg15980656",0.00637412236516543,"SDC2"
"cg07308243",0.00637386539252424,"KIAA0513"
"cg15403517",0.00637359318211835,"SRD5A2"
"cg01277506",0.00637284869165496,"RNU5E"
"cg14372606",-0.00637258660713013,"EEF1DP3"
"cg13674711",0.0063722076745769,"RNF115"
"cg18618815",0.00637206205992691,"COL1A1"
"cg00704554",0.00637190123598742,"LOC100128239"
"cg04724319",-0.00637134581838209,"ABR"
"cg21158528",0.00637120392511441,"TRAF5"
"cg20263853",0.00637088873754656,"RERE"
"cg06364293",-0.00637036193801942,"NSMCE1"
"cg08975046",-0.00637015387066298,"SLC6A14"
"cg15845821",-0.00636972550994433,"NWD1"
"cg17098103",-0.00636927231441849,"HIVEP3"
"cg06491451",0.00636913108382239,"HSBP1L1"
"cg02168925",-0.00636868084614621,"CHM"
"cg17835207",0.00636798837647488,"SPATA2"
"cg16145216",-0.00636770345674887,"HIVEP3"
"cg23916205",0.00636749907311782,"GATA4"
"cg11320499",0.00636737290404236,"ABCC5"
"cg04096619",-0.00636687621838286,"SNORD123"
"cg05361272",0.00636656098774063,"SUGT1L1"
"cg01838004",-0.00636652550587371,"KIAA1529"
"cg26888012",0.006366317580843,"PSORS1C1"
"cg27465746",0.00636612066965649,"ZNF469"
"cg15844471",0.00636544682972517,"CCDC160"
"cg21816330",0.00636466062691685,"RAB34"
"cg14211977",0.00636420068969829,"SRGAP1"
"cg08445550",0.00636402307136932,"MYO10"
"cg27362525",0.00636391942851499,"ZNF232"
"cg05200037",-0.00636381207434182,"ZC3H12D"
"cg00947782",0.00636377931008895,"RNF39"
"cg04985582",-0.00636307395796554,"ABCC13"
"cg20812929",0.00636306101511966,"DHRS4L2"
"cg19327213",-0.00636296993141135,"KPTN"
"cg11941929",0.00636233246381901,"SLMO1"
"cg06149034",-0.00636208956886721,"ADRA2C"
"cg18923388",-0.00636195970124704,"HCG27"
"cg00523161",-0.00636167867061997,"LPIN1"
"cg18875496",-0.00636111954869114,"MSI2"
"cg17884856",0.00636052249131953,"WFDC10B"
"cg02921624",-0.00636008209569429,"LOC643719"
"cg13284789",0.00635953936042104,"SIDT1"
"cg10662479",0.00635925083848266,"WFDC3"
"cg27202779",-0.00635921834236793,"CARD11"
"cg22219450",0.00635914984499054,"ABTB2"
"cg18909235",-0.00635905335709877,"C17orf28"
"cg16968020",-0.00635842787099491,"GABRA3"
"cg10426581",0.00635822569968162,"SRRT"
"cg10030147",-0.00635790807128483,"OR6N2"
"cg03846881",0.00635759271379336,"SCG5"
"cg05044778",0.00635735572508343,"PLXNA1"
"cg09115440",-0.00635709161247718,"KIAA1804"
"cg22963027",-0.0063569454851786,"CGB"
"cg05351827",0.00635685795875865,"SPEG"
"cg05128707",0.00635685193669851,"GPR133"
"cg04381957",0.00635623236198739,"RFTN1"
"cg23743911",-0.0063559155150709,"RMND5A"
"cg14078639",0.00635588839106515,"CCDC144A"
"cg16533146",0.00635495964726732,"MRPS35"
"cg15211677",0.0063549260371361,"WBP5"
"cg10862468",0.00635476506441345,"CYP2E1"
"cg18096987",-0.00635419710639763,"VGLL4"
"cg16022279",0.00635415705922216,"ZNF185"
"cg14311690",-0.00635345728575548,"RALGDS"
"cg17920653",0.00635117890927234,"TUBA4A"
"cg07569216",0.00635093233726287,"ONECUT1"
"cg19052272",0.00634952549212595,"ALLC"
"cg19935951",0.00634942044771424,"LRBA"
"cg13774539",0.00634894463053912,"LOC100189589"
"cg20128672",-0.00634851415496703,"C11orf45"
"cg11976222",0.00634849888980666,"BAHCC1"
"cg17569124",0.00634809676663641,"HOXA5"
"cg08943467",0.00634770528069345,"LPCAT1"
"cg09581649",0.00634664756113532,"C16orf5"
"cg16225703",-0.00634638292010311,"LPHN3"
"cg07350076",0.00634583149486568,"FAM66A"
"cg08027810",-0.00634526714114901,"GABBR1"
"cg16730484",0.00634507832942745,"RPS4X"
"cg12438576",0.00634454946421752,"NOX4"
"cg05929675",-0.00634424345801374,"CREB5"
"cg10413224",0.00634405449678955,"BMPER"
"cg24092914",0.00634402414142239,"VHL"
"cg20583141",0.00634390447954459,"GALC"
"cg20894410",0.00634374400874528,"MRPL3"
"cg05404236",-0.00634176417929423,"IRS2"
"cg03593550",-0.00634133730916647,"CACNG8"
"cg16148593",-0.00634127109087679,"PHYHIP"
"cg15074047",0.00634082477218081,"SDPR"
"cg14641757",-0.00633961038791496,"C21orf96"
"cg06437799",0.0063392102537167,"DAP3"
"cg00135293",-0.0063383073269457,"GRIK2"
"cg17238766",0.00633733333434593,"C1orf87"
"cg00086577",-0.00633709284118367,"PPT2"
"cg10531774",0.00633691692215928,"KCNAB2"
"cg08535938",0.00633677166459654,"USP21"
"cg01506341",0.0063366662766618,"TRIM40"
"cg14837896",-0.00633615060447395,"THBS4"
"cg14314132",-0.00633607214677462,"UPF3B"
"cg01109279",-0.00633533118092092,"KBTBD11"
"cg01958934",-0.00633477902138802,"APOC2"
"cg25482900",0.00633444429410402,"FBLL1"
"cg19234495",0.0063338366505257,"C1orf210"
"cg11092487",-0.00633366309297416,"MYH7B"
"cg25185947",0.00633273400220133,"C3orf66"
"cg05072547",0.00633266459876291,"GPRC5B"
"cg14186304",-0.00633231837124361,"STRBP"
"cg18733798",-0.00633043643335989,"CDC42BPB"
"cg12458993",0.00633017272498807,"MAGIX"
"cg14480531",0.00632982384037012,"MSI2"
"cg05180258",-0.00632959450075334,"NUMB"
"cg04063166",0.00632880153361022,"KCNA4"
"cg00608661",0.00632825134288094,"CHST11"
"cg10047755",0.00632821047241129,"TBX1"
"cg04988514",0.0063273483927002,"GRIN2D"
"cg21422164",-0.00632733256282424,"RASA3"
"cg21120951",0.00632694039407921,"PET112L"
"cg27064063",-0.00632662131949159,"DCBLD1"
"cg01681698",-0.0063263519274493,"DEXI"
"cg19788934",0.00632594548421613,"C12orf43"
"cg08063911",0.00632513569029409,"TCF7"
"cg18902697",0.00632462975599871,"FHDC1"
"cg06559932",0.00632445232192114,"FARP1"
"cg24726137",-0.00632426142872038,"CYGB"
"cg02540736",-0.00632416840427484,"SLC25A29"
"cg09510698",0.00632388960444694,"HLA-DPB2"
"cg21091547",-0.00632384495193134,"CDKN1A"
"cg05774672",-0.00632353411400099,"FZD5"
"cg07506153",0.00632336157336291,"EBF3"
"cg01287079",-0.00632329452641832,"FOXO3"
"cg13925686",0.00632322494391937,"ACAP1"
"cg18464903",-0.00632284925399928,"IGF2BP2"
"cg18107078",0.00632210705821353,"HSD17B7"
"cg19477942",0.00632191086568037,"DSCAM"
"cg05065603",0.00632187336449293,"PCYT1A"
"cg00921097",0.00632111803813099,"GPR37L1"
"cg11617821",0.00632088867073221,"BTC"
"cg05414754",0.00632061400145606,"PDZRN4"
"cg08491487",0.00632057830983412,"RNF39"
"cg16797972",-0.00632030203566715,"EPHA3"
"cg12302983",-0.0063201204821322,"UBE2E2"
"cg25537119",0.00631999397986087,"MYO10"
"cg27072025",-0.00631964600929858,"PAOX"
"cg23228887",-0.00631890919040946,"ANKAR"
"cg26613312",0.00631880017353864,"RNF152"
