"ProbeID","beta_auto","UCSC_RefGene_Names"
"cg14394837",0.000383850286677269,"KSR1"
"cg01791634",-0.000383615302575409,"TMC8"
"cg25518362",0.000383502671912999,"KCNMA1"
"cg05815906",-0.000383496070572914,"RAB33B"
"cg10417386",0.000383439147531504,"PIK3R6"
"cg01860763",-0.000383407663270206,"FLJ22536"
"cg23221010",-0.000383356507682997,"DSCAML1"
"cg25607383",-0.000383176255095162,"DDR1"
"cg12386015",-0.000383173088654822,"RAB20"
"cg24342696",-0.000382904596178656,"MACF1"
"cg22378678",-0.000382802919958193,"SERPINI2"
"cg21386647",-0.000382771622284211,"SRGAP3"
"cg23902361",-0.000382663484345069,"VAMP5"
"cg23260578",0.000382654949863453,"RNASE10"
"cg12133664",0.000382619486542533,"CRADD"
"cg15460921",0.000382540293524499,"LARP4"
"cg19599407",0.000382535581409475,"FMN1"
"cg04402633",-0.000382396024133384,"CDKN1C"
"cg12940993",0.000382185687828636,"RNASE1"
"cg01243312",0.000382162426167951,"MIR128-1"
"cg25006077",0.000382071913507842,"MBNL1"
"cg26780138",-0.00038201279687293,"RAB11FIP3"
"cg12766736",0.000381978924335548,"WIT1"
"cg11788586",0.00038196717886232,"CHRM2"
"cg20016631",-0.000381934547691419,"FAM114A1"
"cg26191576",0.000381799617662271,"RPS6KL1"
"cg13562011",0.00038170788834473,"EXD3"
"cg24513381",0.000381707470794277,"PRRX1"
"cg02370978",-0.000381690694993943,"PTCD3"
"cg00371134",0.000381688518474855,"AK5"
"cg10119342",-0.000381668399569782,"SCNN1D"
"cg04947949",-0.000381664010585583,"WDFY4"
"cg21155316",0.000381590322527348,"LGTN"
"cg20875821",0.00038152513439255,"SERPINB2"
"cg17580261",0.000381519297545678,"GDPD4"
"cg09786278",0.000381495641125187,"RGS7"
"cg00004963",0.000381467626732183,"LOC729176"
"cg13926338",-0.000381419408916402,"SORT1"
"cg20202792",-0.000381414932756383,"KITLG"
"cg24073755",-0.000381381493690927,"DISC2"
"cg12442108",0.000381381232669167,"KRT80"
"cg06539391",0.000381339522129315,"TNXB"
"cg08249467",0.000381250245963591,"KCNQ1"
"cg03362840",-0.00038121555786693,"CALD1"
"cg16118803",0.000381070616520255,"MOG"
"cg17037976",-0.000381057478470116,"PDLIM7"
"cg26161057",-0.000381053094054036,"AHDC1"
"cg19293468",0.000381023834696887,"SMG6"
"cg20778600",-0.000380999730448476,"SH3D19"
"cg16932472",0.000380855232339878,"IPO5"
"cg25940517",-0.000380841113174946,"IQCD"
"cg08461692",0.000380785321850052,"MYH10"
"cg26051413",0.000380699855209822,"ASCL2"
"cg16219266",0.000380668803095141,"ZDHHC1"
"cg04384112",-0.000380634230250793,"CFDP1"
"cg18072282",-0.000380603589239445,"LGALS2"
"cg17142664",-0.00038058753719951,"IMMP2L"
"cg06570432",0.00038044838460817,"SORCS2"
"cg22502715",-0.000380363295272829,"ZNF695"
"cg01442600",0.000380307797431595,"TIAM1"
"cg19090861",-0.000380268308212391,"CD248"
"cg11115622",0.000380230240880214,"PLEKHG3"
"cg22376856",-0.000379961921191694,"LRRN2"
"cg08426962",0.00037993219707179,"MCTP1"
"cg00012397",0.00037970571623922,"KCNC1"
"cg02143743",0.000379487945953873,"AGBL1"
"cg02821464",0.000379475621400227,"TNNT3"
"cg07040244",-0.000379420331027074,"EGLN1"
"cg02700360",-0.000379274284525091,"C3orf31"
"cg20816889",0.000379108027155844,"DIXDC1"
"cg21452942",-0.00037897194550228,"CCDC40"
"cg04589761",-0.000378896418679801,"DGKG"
"cg24631162",0.000378668121043747,"BAT1"
"cg27510066",-0.0003786226018179,"CSGALNACT1"
"cg24405716",-0.000378621938484667,"MTMR10"
"cg16805995",-0.000378619343810107,"RFPL4B"
"cg01183122",0.000378499577255535,"KCNE1"
"cg01342226",0.000378423599408587,"MAML3"
"cg09641578",-0.000378326303601747,"BAHD1"
"cg10377144",-0.000378171681448546,"PAPSS2"
"cg07654982",0.000378018326510533,"EFHC1"
"cg11029191",0.000377946125671037,"SIGLEC15"
"cg01217350",-0.000377920948356095,"FAM160A1"
"cg17783401",0.000377831270754764,"RGS20"
"cg16626012",-0.000377547796785123,"SLC47A1"
"cg06364757",0.00037753592858386,"PYGO1"
"cg16336989",-0.000377512062632274,"RGS6"
"cg20224780",-0.000377500271244892,"TCERG1L"
"cg24147428",-0.00037746792539689,"SIPA1"
"cg16498514",-0.000377446888036592,"KIAA1530"
"cg19908768",-0.000377433250534534,"SULT1C4"
"cg13379236",0.00037734383516019,"EGF"
"cg08139247",0.000377316610026322,"CLEC14A"
"cg00652223",0.000377261660291594,"SCNN1G"
"cg21878746",-0.000377196396729941,"LAIR1"
"cg04774239",-0.000377165075192798,"PDE6B"
"cg13876325",0.000377142395122447,"PIGL"
"cg03888992",0.000377023558178273,"CIT"
"cg13788381",0.000377018788306188,"ARHGEF10L"
"cg17343167",-0.000377005669148123,"N4BP3"
"cg15346619",-0.000376986682142945,"DIP2C"
"cg14121142",0.000376896868699216,"DDN"
"cg24637308",-0.00037684913603636,"DNHD1"
"cg02535219",0.000376809729744608,"ZC3H7A"
"cg22745143",0.000376779243769258,"MIR1265"
"cg11521563",0.000376767647736071,"MCF2L"
"cg10341482",-0.000376517628497999,"TIMM13"
"cg12467404",-0.00037628378172286,"CD55"
"cg16286925",0.000376233830188872,"FER"
"cg11153071",-0.00037608534638273,"RPTOR"
"cg16651877",-0.000376059705868836,"BTBD19"
"cg15239627",0.000375931378932692,"C7orf58"
"cg11842367",-0.000375848454699454,"MGC27382"
"cg02954903",0.00037578173038831,"CCDC80"
"cg26076854",0.0003757429830635,"OLFML1"
"cg01407332",-0.000375695935265372,"GPR133"
"cg05512620",-0.000375472321172097,"GDEP"
"cg14328641",0.000375427235102436,"MS4A3"
"cg18587806",0.000375219871118386,"LIMCH1"
"cg19089201",0.000375185901683333,"MYO1G"
"cg05958351",0.000375140440691338,"SRRM2"
"cg06872519",0.000375040004016415,"ZNF215"
"cg18273401",0.000374936286238445,"LGALS3"
"cg21195277",0.000374858207455644,"C6orf10"
"cg11567953",-0.000374659753174774,"COL22A1"
"cg01488306",-0.000374540934854807,"F13B"
"cg10955995",0.000374492198022295,"PPARGC1A"
"cg05480350",0.000374468952830119,"MIR1205"
"cg06084073",0.000374446208889677,"PAK6"
"cg15160198",0.000374108091124991,"CYP7B1"
"cg16927811",0.000374073680618313,"FGF6"
"cg16638248",0.000374018310401529,"MRVI1"
"cg25349955",-0.000374011231759633,"TPO"
"cg07324054",-0.00037399656200754,"NEDD4L"
"cg00397422",0.000373744806759775,"SLFN14"
"cg26804423",0.00037369672834314,"ICA1"
"cg02135682",-0.000373668576076735,"MLKL"
"cg23238677",0.000373619705343808,"LRP2"
"cg21810245",0.000373542287447917,"CAPN5"
"cg24360909",0.000373507061060509,"SHC4"
"cg21046160",-0.000373489333232636,"C22orf15"
"cg23258188",0.000373481500589228,"PRDM16"
"cg20717798",0.000373406950818015,"PTPRN2"
"cg11994229",0.000373363263790542,"FMNL2"
"cg11364256",0.000373314997049814,"GLI3"
"cg06976025",-0.000373148002831264,"CBX4"
"cg08903069",0.000373147453796425,"TCF7L1"
"cg18967180",0.000372816246173416,"DENND2A"
"cg23708717",0.000372773853829569,"CCDC11"
"cg00258633",0.000372746228780078,"ARHGAP24"
"cg16179521",0.00037242888446535,"PCSK6"
"cg03193847",0.000372260632542587,"PALLD"
"cg01485117",-0.000372252200688722,"TNXB"
"cg09244071",0.000372250565679418,"CUX1"
"cg02193283",-0.00037212521728915,"ACSF3"
"cg26909813",-0.00037200574993626,"RPRML"
"cg21036194",0.000371995254194469,"SNCAIP"
"cg00308440",0.000371993837755899,"DGKB"
"cg18599081",0.000371978603406801,"CCRL2"
"cg25739715",-0.00037195400586069,"OSM"
"cg03292206",-0.000371883716258065,"BUB1"
"cg18604419",0.000371857233920195,"MIR889"
"cg06504162",0.000371810444303414,"GALNTL4"
"cg08851181",0.000371807332760125,"TSPAN15"
"cg09219710",-0.00037173084704965,"IQCE"
"cg03056526",-0.000371572899638502,"EVX1"
"cg22638593",-0.00037152262546564,"PDLIM4"
"cg09920522",0.000371462005046896,"TRMT5"
"cg00739471",-0.000371447156781149,"ACTN1"
"cg17090716",0.000371444980333326,"NTM"
"cg18879389",0.000371317122378618,"TFF2"
"cg11712187",0.000371276490820125,"KIF1B"
"cg27574595",-0.000371167605104713,"RARB"
"cg13199958",0.000371124853541861,"AKAP12"
"cg11518349",-0.000371098525324546,"ZNF695"
"cg07364906",-0.000371033193139425,"SNRPB2"
"cg16958524",0.000370981720730901,"KTELC1"
"cg15433043",-0.0003709802565693,"MYO7A"
"cg06057946",-0.000370914708899888,"RASSF2"
"cg00957516",-0.000370861634325093,"CADM3"
"cg01053087",-0.000370594868479478,"ERICH1"
"cg10219223",0.000370556531212445,"ACOT7"
"cg12691427",-0.000370456063297377,"EIF2C2"
"cg22079098",0.000370392016866664,"WWC2"
"cg17316300",0.000370351905097615,"IQCA1"
"cg13924996",-0.000370283520480089,"ADRBK1"
"cg15651928",0.000370241611140821,"PXMP4"
"cg07315426",0.000370231424959282,"PTPRN2"
"cg13913313",0.000370194453778583,"MYL7"
"cg25151532",-0.000370158377044533,"HYI"
"cg26353859",-0.000370121332997142,"SLC16A7"
"cg19021985",0.000370057550493712,"PPP3CC"
"cg05949667",0.000370044601456853,"ACAD8"
"cg16269457",-0.000369881782399753,"RIMS1"
"cg23903129",-0.000369817731208667,"GPR133"
"cg25382821",0.000369730853422226,"UBE2E2"
"cg27583102",-0.000369714761912093,"KLK5"
"cg26175649",-0.00036953824950766,"ANKS1A"
"cg09871885",-0.000369495186096627,"SFRS5"
"cg00908766",0.000369407131498805,"CELSR2"
"cg15646382",0.000369205760676781,"TMCO6"
"cg05654164",0.000369113283365254,"C1orf52"
"cg00653085",0.000369113185837154,"ECHDC2"
"cg04001333",-0.000369069075822658,"FLVCR2"
"cg00974415",-0.000369060578918289,"TMEM63C"
"cg24590924",0.000368864954130594,"LOC344595"
"cg22535057",-0.000368825059441589,"LHFPL4"
"cg05676562",0.000368721851952652,"TBX6"
"cg22171829",0.000368647060660383,"PDK4"
"cg08253072",0.000368513308227977,"SHOC2"
"cg13288906",0.000368424112265145,"ACTR3"
"cg23940587",-0.000368391056325227,"RNASEH2A"
"cg24308560",-0.000368307389774473,"MST1R"
"cg25382573",0.00036814856815243,"C12orf74"
"cg02870820",-0.000368098435992175,"SSC5D"
"cg00647262",0.000368001706750579,"C6orf35"
"cg00142257",-0.000367844052687691,"LHX6"
"cg25518824",0.000367822116191433,"LOC284023"
"cg02788195",0.000367794264838332,"PHYHIPL"
"cg18769909",-0.000367700220145792,"PTPRN2"
"cg24122218",-0.000367695616385259,"NKPD1"
"cg18262801",-0.000367613577768694,"FHOD1"
"cg00658405",-0.000367556446675815,"ADAMTSL5"
"cg23342625",0.000367419923321241,"CDKAL1"
"cg10098541",0.000367348473717104,"PDIA5"
"cg06806638",0.000367306080364448,"CHD7"
"cg00690431",0.000367296017618566,"PTGS2"
"cg24684765",-0.000367159020176943,"ADNP"
"cg08059112",-0.000367118981210089,"LINGO3"
"cg19581963",-0.000367072209551725,"COL23A1"
"cg00228984",-0.000367032461578883,"SIRPB2"
"cg08326410",-0.000366798514784516,"KIR2DL4"
"cg08496387",0.000366730731292746,"USP47"
"cg13993914",-0.000366570442947062,"COBRA1"
"cg07924575",-0.000366218454699879,"HPS4"
"cg19223274",-0.000366196579072129,"AIG1"
"cg23990942",-0.000366097779533487,"SERTAD3"
"cg03819286",0.00036588393170063,"MGRN1"
"cg16867657",-0.000365825182684484,"ELOVL2"
"cg14025883",0.00036579594387053,"C9orf46"
"cg00085013",-0.0003657323377081,"FGD5"
"cg12545687",-0.000365703490887112,"PCDH8"
"cg09241885",0.000365584041624893,"C20orf118"
"cg21683284",-0.00036540944829354,"DNAJC6"
"cg05211651",0.000365311349390293,"ZNF702P"
"cg18042632",0.0003651510475753,"C21orf130"
"cg25683662",-0.000365137079965558,"KIF26B"
"cg05628567",0.000365073709608484,"SH2D2A"
"cg02661464",0.000365014371980721,"LATS1"
"cg05226729",0.000365008384069206,"DEFB135"
"cg26125690",-0.000365000376103486,"DLC1"
"cg17717866",-0.000364891932826449,"HIVEP2"
"cg00793450",-0.000364773140241213,"KIAA0528"
"cg07664909",-0.000364582144724204,"MIR29C"
"cg01838004",-0.000364562093511089,"KIAA1529"
"cg20284239",0.000364550247366523,"GPR161"
"cg03742763",0.000364539621772118,"APOC3"
"cg04428139",0.000364494410999295,"DCAF5"
"cg27305060",0.000364479715582499,"LOC100133545"
"cg00710343",0.000364440653299592,"LOC284276"
"cg13155712",-0.000364434948951058,"CSNK1D"
"cg03055671",-0.000364361280614424,"TNFSF10"
"cg23434428",0.00036429577839891,"PRKCQ"
"cg16759443",-0.000364149453186667,"ACSF3"
"cg05492975",-0.000364139478017575,"CDH4"
"cg15672768",-0.0003639859971848,"PCDHGA4"
"cg08078137",0.000363920748520901,"AEBP2"
"cg00144673",-0.000363878773654641,"MCCD1"
"cg11647493",-0.000363807308775532,"PECI"
"cg15096123",-0.000363763830792106,"KLK4"
"cg01832672",-0.000363748906021265,"VPS37B"
"cg05267394",0.000363744838293641,"ASIP"
"cg02699885",0.000363707493339278,"ZCCHC14"
"cg03150409",-0.000363669851713281,"WHSC1"
"cg07748217",0.000363615806139437,"FOXL1"
"cg01304894",-0.000363610741022931,"MTSS1L"
"cg21719817",-0.000363529122164515,"JARID2"
"cg07214490",-0.000363461836137964,"PAX2"
"cg22241777",0.000363400460880609,"TRIP12"
"cg03631078",0.000363376846651663,"ZBTB20"
"cg18273840",0.000363296142079,"HCN1"
"cg22736956",0.000363295867083542,"MRPL49"
"cg26349416",0.000363246206577186,"ERI3"
"cg18059933",-0.000363223943706148,"TP53INP1"
"cg05496543",-0.000363182863263428,"ADAMTS18"
"cg04413895",0.000363178084312209,"LRP12"
"cg17710536",-0.000363157350722365,"URGCP"
"cg09463706",0.000363155843858088,"CACNA1H"
"cg23106559",-0.000363108927896757,"FAM119B"
"cg14688104",0.000363071884197789,"KCNS2"
"cg07229212",-0.000363022345614639,"XKR6"
"cg10165864",-0.000362942896462163,"PDK1"
"ch.2.2460911F",-0.000362798987061935,"CCDC93"
"cg21539594",0.000362730930906837,"TIE1"
"cg19954146",-0.000362719679429227,"FOXQ1"
"cg08496742",0.000362688217671122,"CCDC106"
"cg16680125",-0.00036266492165611,"LGTN"
"cg07386061",0.000362546334190207,"NISCH"
"cg24928995",0.000362525923006094,"CABYR"
"cg17812751",0.000362495071607,"DOK7"
"cg08175413",0.000362453802058202,"LNPEP"
"cg15865827",0.000362412996152588,"PSMA8"
"cg11796861",-0.000362386243388525,"GOLIM4"
"cg18601422",0.000362374803330323,"NCRNA00200"
"cg18090228",-0.000362285187852637,"NAA35"
"cg12656312",0.000362092070263399,"OR56A4"
"cg13847640",0.000361924939480527,"CD8A"
"cg25399743",0.000361906219278315,"EPHX2"
"cg19588016",0.000361844991398269,"ASAP2"
"cg16779839",0.000361794638249567,"BAHCC1"
"cg26545918",0.000361770317818891,"LBXCOR1"
"cg21073212",0.000361749553331676,"KIF3B"
"cg08486432",-0.000361732414605719,"ITPR3"
"cg23234811",0.000361703600971825,"PLEKHA6"
"cg13855243",0.000361681461066984,"HOXC11"
"cg06508320",-0.000361605870065139,"PEX5L"
"cg21191843",-0.000361571937755908,"EBF1"
"cg15635302",-0.000361560200944156,"HDAC4"
"cg18059088",0.000361546563657161,"HS3ST1"
"cg10122434",0.000361514244615148,"IRF6"
"cg05538887",-0.000361489461672751,"SULT6B1"
"cg09361748",0.000361444716724602,"CALN1"
"cg15392364",-0.000361424111952895,"IL19"
"cg26651950",-0.000361419829297963,"LGALS2"
"cg23416752",0.000361408801722891,"CPZ"
"cg25928447",0.000361406958818075,"GPRC5C"
"cg27280535",0.000361378366535284,"MFHAS1"
"cg14479094",-0.000361220781145851,"SLC2A8"
"cg02980499",-0.000361116862385956,"BLNK"
"cg26518431",0.000361058576040625,"MGC12982"
"cg12444076",-0.000361049925735786,"PFKL"
"cg13974464",0.000361003093509096,"MAMSTR"
"cg09294095",-0.000360966161518232,"NTM"
"cg03184588",0.000360953849184814,"FAM60A"
"cg01770400",0.000360934212315842,"SERPINC1"
"cg14583550",-0.000360893063700679,"FANCC"
"cg13370010",-0.000360851437934285,"STARD13"
"cg17848054",0.000360837968565435,"RGL3"
"cg19711268",-0.000360799986088982,"TRAF3"
"cg05822926",-0.000360774975550221,"ICA1"
"cg15645685",0.000360681245145702,"PBX4"
"cg24516799",0.000360615984858601,"INPP5K"
"cg27228868",-0.000360483384304229,"C1orf85"
"cg06539434",-0.000360471707768965,"ASCC3"
"cg02227813",0.00036033248581546,"SAMD3"
"cg01873886",-0.000360258239449334,"BMP4"
"cg23276602",-0.000360248587356704,"CCDC88A"
"cg25605307",0.000360236056496645,"GLT25D2"
"cg11857140",0.000360219283392999,"KIRREL3"
"cg00351443",0.000360133190535237,"NEURL"
"cg21837323",0.000359840097437755,"EIF2C3"
"cg03448396",0.000359732636305945,"LOC100128640"
"cg19650520",0.000359731136793939,"INPP5J"
"cg27604145",-0.000359622997257961,"PCDHA2"
"cg15852125",0.000359609785976684,"KRT74"
"cg22848704",0.000359565594049472,"SKINTL"
"cg05254095",-0.000359527433547831,"ZDHHC7"
"cg18787012",-0.000359469473466072,"INSC"
"cg21300993",-0.000359468710341087,"ASB18"
"cg10500570",0.000359464613048268,"MIR599"
"cg24290320",0.000359357345590083,"ARHGAP10"
"cg01556246",0.000359291924565323,"PRAGMIN"
"cg25367139",-0.000359245035481067,"CSNK1G2"
"cg07542476",0.000359214908359833,"CD37"
"cg06929724",0.000359197350779439,"MBNL2"
"cg00427604",0.000359196783395926,"LPCAT2"
"cg19524676",0.000359079648978613,"BASP1"
"cg21587372",-0.000359067194507916,"SNRNP70"
"cg26770464",-0.000359061170139687,"TEAD1"
"cg26396415",-0.000359048332348812,"MGC23270"
"cg09093714",-0.000359047355645572,"C8orf58"
"cg14099718",0.000359000878531665,"PAX5"
"cg27606473",0.000358989419844226,"MARCH4"
"cg17381426",0.000358949082460708,"ADCK2"
"cg05659651",-0.000358877253765897,"RREB1"
"cg03310087",0.000358866844111737,"IGF1R"
"cg17852507",-0.000358794849437786,"TRIM2"
"cg15288779",-0.000358723145683874,"RGMA"
"cg23109344",0.000358708990690462,"C8orf42"
"cg24405470",0.000358706162694648,"FAM176A"
"cg09896900",-0.000358638504810332,"ZNF229"
"cg13665850",-0.000358550070186536,"TNXB"
"cg22871668",0.000358514418267607,"EYA4"
"cg19788727",0.000358494487666456,"NTN1"
"cg12573289",-0.000358477735084017,"CCM2"
"cg15652532",0.000358446400377046,"LCLAT1"
"cg00893603",-0.00035840385775828,"ATP8A2"
"cg09323728",-0.0003584033677272,"TP53INP1"
"cg27443416",0.000358378505401602,"CCKBR"
"cg21416544",0.000358373959498611,"A2ML1"
"cg05143694",0.000358357539638685,"PLXNA4"
"cg01458495",0.000358333727933869,"ZNF589"
"cg04591018",0.00035833061486209,"VAT1L"
"cg00654296",0.000358320963033726,"NEURL4"
"cg04912273",0.000358314135843788,"SLC9A1"
"cg20866785",0.000358269894589181,"ARHGAP10"
"cg04762676",0.000358268717963739,"KCNQ1OT1"
"cg01820962",-0.000358248660145756,"NT5DC1"
"cg20854539",0.000358205147978469,"TMEM163"
"cg24809269",0.000358194863004139,"FAM100B"
"cg09520536",-0.000358066747954151,"CCDC79"
"cg25857471",0.000357931531114746,"DPCR1"
"cg08007339",-0.000357893215624781,"PRAGMIN"
"cg00304185",-0.000357726509313236,"SOX8"
"cg20356147",0.000357674756761402,"EEFSEC"
"cg20401521",-0.000357662807074188,"DAPK1"
"cg02451831",-0.000357533757393166,"KIAA0087"
"cg16639185",0.000357527337073851,"LGTN"
"cg09284949",-0.00035747420585025,"SHANK1"
"cg12166476",-0.000357315038908587,"LMO7"
"cg12859716",-0.000357289116766493,"MED31"
"cg01939444",-0.000357232589384174,"GTPBP1"
"cg21792155",0.000357165344911203,"PTH1R"
"cg02327719",0.00035715892788981,"C1orf135"
"cg07273803",0.000357056554248904,"CAMKK2"
"cg26949037",0.000357043245377958,"STX1B"
"cg20571420",-0.000357012879276045,"TOP1P2"
"cg03670228",-0.000356927711273056,"EIF3B"
"cg04724319",-0.000356912692616203,"ABR"
"cg18444544",-0.000356885406409916,"RHOBTB2"
"cg05207465",0.000356883757700978,"GEMIN5"
"cg03922648",0.000356853116544589,"KLRC1"
"cg05260346",0.000356822996001599,"ZDHHC14"
"cg15690347",0.000356787011492902,"SPIB"
"cg06349754",-0.00035661680833718,"PLEKHG4"
"cg19246862",0.000356605134365453,"EPS8L2"
"cg14258501",0.000356446052262666,"LY6G6E"
"cg12421110",-0.000356421193123343,"C13orf15"
"cg21766592",0.000356395251063133,"SLC1A5"
"cg00805880",0.00035637627267603,"PPFIA4"
"cg24211406",-0.000356215607972545,"C13orf18"
"cg08220696",0.000356210826251358,"STRADA"
"cg10847094",0.000356202851235163,"FGFBP2"
"cg21322436",-0.000356174473920654,"CNTNAP2"
"cg26896979",0.000356138561247819,"APITD1"
"cg07266910",-0.000356109840484868,"ZMAT3"
"cg01809437",-0.000356102087086562,"KLHL36"
"cg23928512",-0.000356030869561437,"ASPSCR1"
"cg04017131",-0.000355861553130092,"ANGPT2"
"cg10453071",0.00035581412952217,"DOK4"
"cg02947253",0.000355813769876987,"ADORA3"
"cg24190603",0.000355812262428677,"SNAP91"
"cg19686152",0.000355808117482278,"TMOD3"
"cg15329866",0.000355763503817129,"PLD1"
"cg09278107",-0.000355757981929217,"PACS2"
"cg26109510",-0.000355712968067641,"C2orf42"
"cg06437430",0.000355641745190826,"NKD2"
"cg25811526",0.000355482299999055,"SLC4A5"
"cg15828353",-0.000355362829313508,"GRTP1"
"cg21911019",-0.000355331362168218,"GPR78"
"cg15594205",0.000355288863674907,"POU3F3"
"cg20208443",-0.00035517309266486,"EVC"
"cg00567190",0.000355108090558066,"C1orf97"
"cg27022326",0.000355064830436807,"PPP2R5C"
"cg13782937",0.000355059818659713,"ABLIM1"
"cg02932321",0.000354815194776457,"DEFA6"
"cg09698826",0.000354811347699524,"HIVEP1"
"cg08498138",0.000354768055532461,"PARN"
"cg24168924",-0.000354614714323906,"BCL11B"
"cg14817867",0.00035460741829,"PRPSAP2"
"cg07269682",0.000354563310447898,"TSPAN4"
"cg18425586",-0.000354478956580462,"ELMO1"
"cg21772826",-0.000354420637715464,"TPRG1"
"cg05392513",0.000354403523755041,"SRRT"
"cg16962008",0.000354388649038333,"C7orf57"
"cg16935075",0.000354233104865675,"TPH1"
"cg00620746",-0.00035414243744948,"ZFHX4"
"cg23320834",-0.000354062848017881,"COX19"
"cg15763258",0.000354049412976094,"FLI1"
"cg13198297",0.000354014041537265,"MYO15A"
"cg18644252",-0.00035400360627257,"LOC144571"
"cg07064711",-0.000353953923632937,"C8orf85"
"cg26426690",0.000353951789802367,"CPEB3"
"cg20099458",0.00035390803846189,"WIPI2"
"cg13554714",-0.000353831906404504,"PTPRO"
"cg01987925",-0.000353831213641835,"PPP2R2B"
"cg19180827",-0.00035356897610375,"MSH2"
"cg19846389",0.000353539058389844,"KRT9"
"cg07835154",0.000353531785644003,"NCOR2"
"cg00808648",-0.000353486849308169,"PACS2"
"cg03160895",0.000353354808693464,"TXNDC12"
"cg02318988",-0.000353338220755881,"P2RX4"
"cg23548201",-0.000353260604786489,"TNK2"
"cg04001802",0.000353182469345199,"OLAH"
"cg13283199",0.000353151693991409,"PCDHB7"
"cg18663063",0.00035303744772533,"MARVELD2"
"cg07455279",0.000352846379096558,"NDUFA3"
"cg19006302",-0.000352827446564846,"ZNF331"
"cg25029689",-0.000352791369761938,"CERKL"
"cg25017060",-0.000352687296439951,"AMN"
"cg11053171",0.000352682237264196,"PTPRN2"
"cg15813427",-0.000352380454643132,"WHSC1"
"cg00801098",-0.000352377874512061,"FAM82A2"
"cg24636611",-0.000352335278736887,"REPS1"
"cg02587074",0.000352328893781994,"PCNXL2"
"cg17246765",0.000352302068235529,"SCUBE1"
"cg08461451",-0.000352214766613198,"LINGO3"
"cg09015232",-0.000352143882183665,"SLC12A5"
"cg13675051",0.000352056421463239,"RNF19A"
"cg21398186",-0.000352033371225651,"PPBP"
"cg14343652",-0.000351992558249619,"FLJ43663"
"cg01293346",-0.000351885504614761,"TAS2R20"
"cg26983874",0.000351862168050237,"MED26"
"cg14983771",-0.000351841163254025,"MNAT1"
"cg20001810",0.00035182687748602,"KRT75"
"cg22786631",0.00035182408449304,"GRAMD4"
"cg16233724",0.000351697984983088,"PPM1L"
"cg09808786",-0.000351679668431464,"KCNJ9"
"cg02365079",-0.000351670582339339,"TMEM132D"
"cg10309886",0.000351640767176933,"GNASAS"
"cg14311245",-0.000351611718028494,"PLD6"
"cg15207885",0.000351521751561735,"BAZ1B"
"cg05287886",0.000351300798774771,"ZNF878"
"cg01148088",0.000351208745025958,"RNF144A"
"cg01639635",-0.000351200034681458,"NAA30"
"cg26079666",0.000351199509404109,"BRUNOL4"
"cg09852871",0.000351087863683714,"WDR24"
"cg12771178",0.000350989418390902,"FAM170B"
"cg26827373",0.000350920963149547,"ZNF844"
"cg27528222",0.000350853918539461,"C1orf86"
"cg00686915",-0.000350821089378254,"ZNF789"
"cg18116418",0.000350713206521938,"LCE3D"
"cg17008978",0.000350703305940485,"PRKAG2"
"cg21001412",-0.000350693116735997,"LRP5"
"cg07604700",0.000350688714034898,"C17orf76"
"cg19999161",-0.000350680004636813,"HOXA3"
"cg18938204",0.000350675402488227,"EMILIN3"
"cg08751352",-0.000350627430280154,"UBL3"
"cg02497558",0.000350621621412694,"HOXB1"
"cg10362842",0.000350590711288433,"FGFR2"
"cg02228675",-0.000350590416877061,"DHX58"
"cg18082788",-0.000350459336295583,"ZC3H12D"
"cg00070899",0.000350375315228279,"GRM4"
"cg12657970",0.000350318307766455,"ZNF346"
"cg21656672",-0.000350307510790993,"MAD1L1"
"cg15777760",-0.00035030015886963,"C16orf53"
"cg05400495",-0.000350296391517725,"MYO1E"
"cg18797132",0.000350143509762688,"FAM162A"
"cg04749306",-0.000350001233762249,"DDA1"
"cg08147389",0.000349896091432136,"NUMB"
"cg06131526",0.000349886563429415,"FBXO5"
"cg25681469",-0.000349757206700814,"ZNF860"
"cg05251190",-0.000349721803685724,"MIR146B"
"cg16422907",0.000349690998925225,"CCNA1"
"cg11427314",0.000349675126084131,"PTPRN2"
"cg03502979",0.000349662665014956,"ADPRHL1"
"cg18282849",-0.00034962973085354,"CCDC81"
"cg12299554",-0.000349596097421704,"MCTP2"
"cg02799478",-0.000349558206739339,"ZNF416"
"cg26148059",-0.00034948120820704,"PFDN6"
"cg00377653",0.000349405961622575,"GLS2"
"cg04222728",0.000349405583186002,"KIAA1549"
"cg22640868",0.000349391417944123,"TNFAIP1"
"cg07469402",-0.000349340225824935,"DBX2"
"cg27353619",-0.000349288757465514,"NFIA"
"cg27649971",-0.000349256824815251,"EPS8L2"
"cg06020978",0.000349190185999042,"ABI1"
"cg18284022",0.000349178245719477,"EBF4"
"cg11266582",0.000349102196766598,"DAPK2"
"cg09327847",0.000349066787410262,"PRKCB"
"cg01422416",0.000349053955309217,"HNRPLL"
"cg07427605",0.000349034333390081,"ZFHX3"
"cg16810054",0.000348913216694235,"TP53INP2"
"cg23836163",0.000348878987316842,"GPD2"
"cg23999080",0.000348854436253208,"PRDM16"
"cg21912556",0.000348793837561086,"PSD3"
"cg05595345",0.000348634511066322,"ARRDC4"
"cg04026326",-0.000348475771052446,"FAM179A"
"cg09256413",0.000348442211032299,"NEGR1"
"cg03071457",-0.000348424016120962,"HEXIM2"
